Name	Country	name_index	country_index
Koliha	Czech	[27, 11, 2, 5, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kolman	Czech	[27, 11, 2, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Koma	Czech	[27, 11, 24, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Komo	Czech	[27, 11, 24, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Coma	Czech	[23, 11, 24, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Konarik	Czech	[27, 11, 9, 10, 8, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kopp	Czech	[27, 11, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kopecky	Czech	[27, 11, 26, 19, 13, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Korandak	Czech	[27, 11, 8, 10, 9, 3, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Korycan	Czech	[27, 11, 8, 22, 13, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Korycansky	Czech	[27, 11, 8, 22, 13, 10, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kosko	Czech	[27, 11, 4, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kouba	Czech	[27, 11, 21, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kouba	Czech	[27, 11, 21, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Koukal	Czech	[27, 11, 21, 17, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Koza	Czech	[27, 11, 15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kozumplikova	Czech	[27, 11, 15, 21, 24, 26, 2, 5, 17, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0]	0
Kratschmar	Czech	[27, 8, 10, 6, 4, 13, 14, 24, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krawiec	Czech	[27, 8, 10, 12, 5, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kreisinger	Czech	[27, 8, 19, 5, 4, 5, 9, 20, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kremlacek	Czech	[27, 8, 19, 24, 2, 10, 13, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kremlicka	Czech	[27, 8, 19, 24, 2, 5, 13, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kreutschmer	Czech	[27, 8, 19, 21, 6, 4, 13, 14, 24, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krhovsky	Czech	[27, 8, 14, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krivan	Czech	[27, 8, 5, 18, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krivolavy	Czech	[27, 8, 5, 18, 11, 2, 10, 18, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kriz	Czech	[27, 8, 5, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kruessel	Czech	[27, 8, 21, 19, 4, 4, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krupala	Czech	[27, 8, 21, 26, 10, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Krytinar	Czech	[27, 8, 22, 6, 5, 9, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kubin	Czech	[27, 21, 1, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kucera	Czech	[27, 21, 13, 19, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kucharova	Czech	[27, 21, 13, 14, 10, 8, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kudrna	Czech	[27, 21, 3, 8, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kuffel	Czech	[27, 21, 25, 25, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kupfel	Czech	[27, 21, 26, 25, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kofel	Czech	[27, 11, 25, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kulhanek	Czech	[27, 21, 2, 14, 10, 9, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kunik	Czech	[27, 21, 9, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kurtz	Czech	[27, 21, 8, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kusak	Czech	[27, 21, 4, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Kvasnicka	Czech	[27, 18, 10, 4, 9, 5, 13, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Lawa	Czech	[34, 10, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Linart	Czech	[34, 5, 9, 10, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Lind	Czech	[34, 5, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Lokay	Czech	[34, 11, 17, 10, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Loskot	Czech	[34, 11, 4, 17, 11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ludwig	Czech	[34, 21, 3, 12, 5, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Lynsmeier	Czech	[34, 22, 9, 4, 24, 19, 5, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Macha	Czech	[35, 10, 13, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Machacek	Czech	[35, 10, 13, 14, 10, 13, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Macikova	Czech	[35, 10, 13, 5, 17, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Malafa	Czech	[35, 10, 2, 10, 25, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Malec	Czech	[35, 10, 2, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Malecha	Czech	[35, 10, 2, 19, 13, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Maly	Czech	[35, 10, 2, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Marek	Czech	[35, 10, 8, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Marik	Czech	[35, 10, 8, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Marik	Czech	[35, 10, 8, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Markytan	Czech	[35, 10, 8, 17, 22, 6, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Matejka	Czech	[35, 10, 6, 19, 7, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Matjeka	Czech	[35, 10, 6, 7, 19, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Matocha	Czech	[35, 10, 6, 11, 13, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
MaxaB	Czech	[35, 10, 36, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Mayer	Czech	[35, 10, 22, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Meier	Czech	[35, 19, 5, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Merta	Czech	[35, 19, 8, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Meszes	Czech	[35, 19, 4, 15, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Metjeka	Czech	[35, 19, 6, 7, 19, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Michalovic	Czech	[35, 5, 13, 14, 10, 2, 11, 18, 5, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Michalovicova	Czech	[35, 5, 13, 14, 10, 2, 11, 18, 5, 13, 11, 18, 10, 0, 0, 0, 0, 0, 0]	0
Miksatkova	Czech	[35, 5, 17, 4, 10, 6, 17, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Mojzis	Czech	[35, 11, 7, 15, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Mojjis	Czech	[35, 11, 7, 7, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Mozzis	Czech	[35, 11, 15, 15, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Molcan	Czech	[35, 11, 2, 13, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Monfort	Czech	[35, 11, 9, 25, 11, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
MonkoAustria	Czech	[35, 11, 9, 17, 11, 0, 21, 4, 6, 8, 5, 10, 0, 0, 0, 0, 0, 0, 0]	0
Morava	Czech	[35, 11, 8, 10, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Morek	Czech	[35, 11, 8, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Muchalon	Czech	[35, 21, 13, 14, 10, 2, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Mudra	Czech	[35, 21, 3, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Muhlbauer	Czech	[35, 21, 14, 2, 1, 10, 21, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nadvornizch	Czech	[37, 10, 3, 18, 11, 8, 9, 5, 15, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nadwornik	Czech	[37, 10, 3, 12, 11, 8, 9, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Navara	Czech	[37, 10, 18, 10, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Navratil	Czech	[37, 10, 18, 8, 10, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Navratil	Czech	[37, 10, 18, 8, 10, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Navrkal	Czech	[37, 10, 18, 8, 17, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nekuza	Czech	[37, 19, 17, 21, 15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nemec	Czech	[37, 19, 24, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nemecek	Czech	[37, 19, 24, 19, 13, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nestrojil	Czech	[37, 19, 4, 6, 8, 11, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Netsch	Czech	[37, 19, 6, 4, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Neusser	Czech	[37, 19, 21, 4, 4, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Neisser	Czech	[37, 19, 5, 4, 4, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Naizer	Czech	[37, 10, 5, 15, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Novak	Czech	[37, 11, 18, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Nowak	Czech	[37, 11, 12, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Novotny	Czech	[37, 11, 18, 11, 6, 9, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Novy Novy	Czech	[37, 11, 18, 22, 38, 37, 11, 18, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Oborny	Czech	[39, 1, 11, 8, 9, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ocasek	Czech	[39, 13, 10, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ocaskova	Czech	[39, 13, 10, 4, 17, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Oesterreicher	Czech	[39, 19, 4, 6, 19, 8, 8, 19, 5, 13, 14, 19, 8, 0, 0, 0, 0, 0, 0]	0
Okenfuss	Czech	[39, 17, 19, 9, 25, 21, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Olbrich	Czech	[39, 2, 1, 8, 5, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ondrisek	Czech	[39, 9, 3, 8, 5, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Opizka	Czech	[39, 26, 5, 15, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Opova	Czech	[39, 26, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Opp	Czech	[39, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Osladil	Czech	[39, 4, 2, 10, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ozimuk	Czech	[39, 15, 5, 24, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pachr	Czech	[40, 10, 13, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Palzewicz	Czech	[40, 10, 2, 15, 19, 12, 5, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Panek	Czech	[40, 10, 9, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Patril	Czech	[40, 10, 6, 8, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pavlik	Czech	[40, 10, 18, 2, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pavlicka	Czech	[40, 10, 18, 2, 5, 13, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pavlu	Czech	[40, 10, 18, 2, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pawlak	Czech	[40, 10, 12, 2, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pear	Czech	[40, 19, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Peary	Czech	[40, 19, 10, 8, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pech	Czech	[40, 19, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Peisar	Czech	[40, 19, 5, 4, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Paisar	Czech	[40, 10, 5, 4, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Paiser	Czech	[40, 10, 5, 4, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Perevuznik	Czech	[40, 19, 8, 19, 18, 21, 15, 9, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Perina	Czech	[40, 19, 8, 5, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Persein	Czech	[40, 19, 8, 4, 19, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Petrezelka	Czech	[40, 19, 6, 8, 19, 15, 19, 2, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Petru	Czech	[40, 19, 6, 8, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pesek	Czech	[40, 19, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Petersen	Czech	[40, 19, 6, 19, 8, 4, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pfeifer	Czech	[40, 25, 19, 5, 25, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Picha	Czech	[40, 5, 13, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pillar	Czech	[40, 5, 2, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pellar	Czech	[40, 19, 2, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Piller	Czech	[40, 5, 2, 2, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pinter	Czech	[40, 5, 9, 6, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pitterman	Czech	[40, 5, 6, 6, 19, 8, 24, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Planick	Czech	[40, 2, 10, 9, 5, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Piskach	Czech	[40, 5, 4, 17, 10, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Plisek	Czech	[40, 2, 5, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Plisko	Czech	[40, 2, 5, 4, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pokorny	Czech	[40, 11, 17, 11, 8, 9, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ponec	Czech	[40, 11, 9, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ponec	Czech	[40, 11, 9, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Prachar	Czech	[40, 8, 10, 13, 14, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Praseta	Czech	[40, 8, 10, 4, 19, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Prchal	Czech	[40, 8, 13, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Prehatney	Czech	[40, 8, 19, 14, 10, 6, 9, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pretsch	Czech	[40, 8, 19, 6, 4, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Prill	Czech	[40, 8, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Psik	Czech	[40, 4, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Pudel	Czech	[40, 21, 3, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Purdes	Czech	[40, 21, 8, 3, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Quasninsky	Czech	[41, 21, 10, 4, 9, 5, 9, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Raffel	Czech	[42, 10, 25, 25, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rafaj	Czech	[42, 10, 25, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ransom	Czech	[42, 10, 9, 4, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rezac	Czech	[42, 19, 15, 10, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Riedel	Czech	[42, 5, 19, 3, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Riha	Czech	[42, 5, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Riha	Czech	[42, 5, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ritchie	Czech	[42, 5, 6, 13, 14, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rozinek	Czech	[42, 11, 15, 5, 9, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ruba	Czech	[42, 21, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ruda	Czech	[42, 21, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rumisek	Czech	[42, 21, 24, 5, 4, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Ruzicka	Czech	[42, 21, 15, 5, 13, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rypka	Czech	[42, 22, 26, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rebka	Czech	[42, 19, 1, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Rzehak	Czech	[42, 15, 19, 14, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sabol	Czech	[43, 10, 1, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Safko	Czech	[43, 10, 25, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Samz	Czech	[43, 10, 24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sankovsky	Czech	[43, 10, 9, 17, 11, 18, 4, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sappe	Czech	[43, 10, 26, 26, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sappe	Czech	[43, 10, 26, 26, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sarna	Czech	[43, 10, 8, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Satorie	Czech	[43, 10, 6, 11, 8, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Savchak	Czech	[43, 10, 18, 13, 14, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Svotak	Czech	[43, 18, 11, 6, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Swatchak	Czech	[43, 12, 10, 6, 13, 14, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Svocak	Czech	[43, 18, 11, 13, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Svotchak	Czech	[43, 18, 11, 6, 13, 14, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schallom	Czech	[43, 13, 14, 10, 2, 2, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schenk	Czech	[43, 13, 14, 19, 9, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schlantz	Czech	[43, 13, 14, 2, 10, 9, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schmeiser	Czech	[43, 13, 14, 24, 19, 5, 4, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schneider	Czech	[43, 13, 14, 9, 19, 5, 3, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schmied	Czech	[43, 13, 14, 24, 5, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schubert	Czech	[43, 13, 14, 21, 1, 19, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schwarz	Czech	[43, 13, 14, 12, 10, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Schwartz	Czech	[43, 13, 14, 12, 10, 8, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sedmik	Czech	[43, 19, 3, 24, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sedmikova	Czech	[43, 19, 3, 24, 5, 17, 11, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Seger	Czech	[43, 19, 20, 19, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Sekovora	Czech	[43, 19, 17, 11, 18, 11, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
Semick	Czech	[43, 19, 24, 5, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0
